Session ID,Cumulative Games,Games Simulated in Session,Games Played in Session,Lifetime Avg Bet (Xbase),Lifetime winrate (W/L x(Base)),Lifetime Amount won (Xbase),Lifetime Amount loss (Xbase),Lifetime Amount push (Xbase),Lifetime Net Gain/Loss (Xbase),Session Avg Bet (Xbase),Session winrate (W/L x(Base)),Session Amount won (Xbase),Session Amount loss (Xbase),Session Amount push (Xbase),Session Net Gain/Loss (Xbase)
86,86000,1000,532.0,33.214,50.2,1313785.0,1303340.0,239240.0,10445.0,32.61,44.63,13090.0,16240.0,3280.0,-3150.0
87,87000,1000,569.0,33.23,50.213,1329905.0,1318600.0,242510.0,11305.0,34.65,51.37,16120.0,15260.0,3270.0,860.0
88,88000,1000,534.0,33.238,50.275,1347115.0,1332370.0,245450.0,14745.0,33.92,55.552,17210.0,13770.0,2940.0,3440.0
89,89000,1000,554.0,33.261,50.206,1361350.0,1350190.0,248720.0,11160.0,35.325,44.408,14235.0,17820.0,3270.0,-3585.0
90,90000,1000,538.0,33.235,50.203,1375675.0,1364540.0,250930.0,11135.0,30.885,49.956,14325.0,14350.0,2210.0,-25.0
91,91000,1000,561.0,33.237,50.24,1392190.0,1378910.0,253440.0,13280.0,33.395,53.473,16515.0,14370.0,2510.0,2145.0
92,92000,1000,533.0,33.165,50.256,1404915.0,1390620.0,255600.0,14295.0,26.595,52.077,12725.0,11710.0,2160.0,1015.0
93,93000,1000,604.0,33.139,50.253,1418720.0,1404420.0,258750.0,14300.0,30.755,50.009,13805.0,13800.0,3150.0,5.0
94,94000,1000,577.0,33.149,50.281,1435455.0,1419410.0,261120.0,16045.0,34.095,52.75,16735.0,14990.0,2370.0,1745.0
95,95000,1000,621.0,33.156,50.259,1450710.0,1435740.0,263410.0,14970.0,33.875,48.298,15255.0,16330.0,2290.0,-1075.0
96,96000,1000,585.0,33.141,50.256,1465165.0,1450210.0,266180.0,14955.0,31.695,49.974,14455.0,14470.0,2770.0,-15.0
97,97000,1000,578.0,33.191,50.28,1483630.0,1467080.0,268820.0,16550.0,37.975,52.257,18465.0,16870.0,2640.0,1595.0
98,98000,1000,574.0,33.136,50.286,1496755.0,1479750.0,270780.0,17005.0,27.755,50.882,13125.0,12670.0,1960.0,455.0
99,99000,1000,608.0,33.159,50.347,1515065.0,1494190.0,273460.0,20875.0,35.43,55.908,18310.0,14440.0,2680.0,3870.0
100,100000,1000,577.0,33.172,50.367,1531805.0,1509460.0,275970.0,22345.0,34.52,52.296,16740.0,15270.0,2510.0,1470.0
